Id,ActivityHour,TotalIntensity,AverageIntensity
7086361926,08-05-2016 03:00,0,0
7086361926,08-05-2016 04:00,0,0
7086361926,08-05-2016 05:00,0,0
7086361926,08-05-2016 06:00,0,0
7086361926,08-05-2016 07:00,1,0.016667
7086361926,08-05-2016 08:00,0,0
7086361926,08-05-2016 09:00,20,0.333333
7086361926,08-05-2016 10:00,0,0
7086361926,08-05-2016 11:00,2,0.033333
7086361926,08-05-2016 12:00,11,0.183333
7086361926,08-05-2016 13:00,3,0.05
7086361926,08-05-2016 14:00,5,0.083333
7086361926,08-05-2016 15:00,78,1.3
7086361926,08-05-2016 16:00,80,1.333333
7086361926,08-05-2016 17:00,23,0.383333
7086361926,08-05-2016 18:00,0,0
7086361926,08-05-2016 19:00,11,0.183333
7086361926,08-05-2016 20:00,34,0.566667
7086361926,08-05-2016 21:00,8,0.133333
7086361926,08-05-2016 22:00,6,0.1
7086361926,08-05-2016 23:00,12,0.2
7086361926,09-05-2016 00:00,0,0
7086361926,09-05-2016 01:00,0,0
7086361926,09-05-2016 02:00,0,0
7086361926,09-05-2016 03:00,0,0
7086361926,09-05-2016 04:00,0,0
7086361926,09-05-2016 05:00,0,0
7086361926,09-05-2016 06:00,3,0.05
7086361926,09-05-2016 07:00,11,0.183333
7086361926,09-05-2016 08:00,11,0.183333
7086361926,09-05-2016 09:00,8,0.133333
7086361926,09-05-2016 10:00,1,0.016667
7086361926,09-05-2016 11:00,4,0.066667
7086361926,09-05-2016 12:00,9,0.15
7086361926,09-05-2016 13:00,125,2.083333
7086361926,09-05-2016 14:00,19,0.316667
7086361926,09-05-2016 15:00,2,0.033333
7086361926,09-05-2016 16:00,22,0.366667
7086361926,09-05-2016 17:00,118,1.966667
7086361926,09-05-2016 18:00,74,1.233333
7086361926,09-05-2016 19:00,35,0.583333
7086361926,09-05-2016 20:00,25,0.416667
7086361926,09-05-2016 21:00,5,0.083333
7086361926,09-05-2016 22:00,0,0
7086361926,09-05-2016 23:00,0,0
7086361926,10-05-2016 00:00,0,0
7086361926,10-05-2016 01:00,0,0
7086361926,10-05-2016 02:00,0,0
7086361926,10-05-2016 03:00,0,0
7086361926,10-05-2016 04:00,0,0
7086361926,10-05-2016 05:00,0,0
7086361926,10-05-2016 06:00,0,0
7086361926,10-05-2016 07:00,9,0.15
7086361926,10-05-2016 08:00,6,0.1
7086361926,10-05-2016 09:00,5,0.083333
7086361926,10-05-2016 10:00,4,0.066667
7086361926,10-05-2016 11:00,7,0.116667
7086361926,10-05-2016 12:00,4,0.066667
7086361926,10-05-2016 13:00,118,1.966667
7086361926,10-05-2016 14:00,4,0.066667
7086361926,10-05-2016 15:00,1,0.016667
7086361926,10-05-2016 16:00,27,0.45
7086361926,10-05-2016 17:00,148,2.466667
7086361926,10-05-2016 18:00,29,0.483333
7086361926,10-05-2016 19:00,3,0.05
7086361926,10-05-2016 20:00,0,0
7086361926,10-05-2016 21:00,0,0
7086361926,10-05-2016 22:00,3,0.05
7086361926,10-05-2016 23:00,0,0
7086361926,11-05-2016 00:00,0,0
7086361926,11-05-2016 01:00,1,0.016667
7086361926,11-05-2016 02:00,0,0
7086361926,11-05-2016 03:00,0,0
7086361926,11-05-2016 04:00,0,0
7086361926,11-05-2016 05:00,0,0
7086361926,11-05-2016 06:00,2,0.033333
7086361926,11-05-2016 07:00,11,0.183333
7086361926,11-05-2016 08:00,6,0.1
7086361926,11-05-2016 09:00,4,0.066667
7086361926,11-05-2016 10:00,6,0.1
7086361926,11-05-2016 11:00,3,0.05
7086361926,11-05-2016 12:00,6,0.1
7086361926,11-05-2016 13:00,86,1.433333
7086361926,11-05-2016 14:00,3,0.05
7086361926,11-05-2016 15:00,2,0.033333
7086361926,11-05-2016 16:00,28,0.466667
7086361926,11-05-2016 17:00,131,2.183333
7086361926,11-05-2016 18:00,70,1.166667
7086361926,11-05-2016 19:00,14,0.233333
7086361926,11-05-2016 20:00,3,0.05
7086361926,11-05-2016 21:00,0,0
7086361926,11-05-2016 22:00,3,0.05
7086361926,11-05-2016 23:00,0,0
7086361926,12-05-2016 00:00,0,0
7086361926,12-05-2016 01:00,0,0
7086361926,12-05-2016 02:00,0,0
7086361926,12-05-2016 03:00,0,0
7086361926,12-05-2016 04:00,0,0
7086361926,12-05-2016 05:00,0,0
7086361926,12-05-2016 06:00,0,0
7086361926,12-05-2016 07:00,2,0.033333
7086361926,12-05-2016 08:00,15,0.25
7086361926,12-05-2016 09:00,0,0
7086361926,12-05-2016 10:00,4,0.066667
7086361926,12-05-2016 11:00,4,0.066667
7086361926,12-05-2016 12:00,7,0.116667
8053475328,12-04-2016 00:00,0,0
8053475328,12-04-2016 01:00,1,0.016667
8053475328,12-04-2016 02:00,15,0.25
8053475328,12-04-2016 03:00,0,0
8053475328,12-04-2016 04:00,0,0
8053475328,12-04-2016 05:00,0,0
8053475328,12-04-2016 06:00,0,0
8053475328,12-04-2016 07:00,0,0
8053475328,12-04-2016 08:00,0,0
8053475328,12-04-2016 09:00,0,0
8053475328,12-04-2016 10:00,0,0
8053475328,12-04-2016 11:00,5,0.083333
8053475328,12-04-2016 12:00,5,0.083333
8053475328,12-04-2016 13:00,5,0.083333
8053475328,12-04-2016 14:00,99,1.65
8053475328,12-04-2016 15:00,0,0
8053475328,12-04-2016 16:00,6,0.1
8053475328,12-04-2016 17:00,77,1.283333
8053475328,12-04-2016 18:00,55,0.916667
8053475328,12-04-2016 19:00,159,2.65
8053475328,12-04-2016 20:00,4,0.066667
8053475328,12-04-2016 21:00,45,0.75
8053475328,12-04-2016 22:00,4,0.066667
8053475328,12-04-2016 23:00,7,0.116667
8053475328,13-04-2016 00:00,1,0.016667
8053475328,13-04-2016 01:00,7,0.116667
8053475328,13-04-2016 02:00,0,0
8053475328,13-04-2016 03:00,0,0
8053475328,13-04-2016 04:00,0,0
8053475328,13-04-2016 05:00,0,0
8053475328,13-04-2016 06:00,0,0
8053475328,13-04-2016 07:00,0,0
8053475328,13-04-2016 08:00,0,0
8053475328,13-04-2016 09:00,0,0
8053475328,13-04-2016 10:00,4,0.066667
8053475328,13-04-2016 11:00,21,0.35
8053475328,13-04-2016 12:00,13,0.216667
8053475328,13-04-2016 13:00,66,1.1
8053475328,13-04-2016 14:00,40,0.666667
8053475328,13-04-2016 15:00,0,0
8053475328,13-04-2016 16:00,15,0.25
8053475328,13-04-2016 17:00,43,0.716667
8053475328,13-04-2016 18:00,47,0.783333
8053475328,13-04-2016 19:00,177,2.95
8053475328,13-04-2016 20:00,2,0.033333
8053475328,13-04-2016 21:00,12,0.2
8053475328,13-04-2016 22:00,10,0.166667
8053475328,13-04-2016 23:00,7,0.116667
8053475328,14-04-2016 00:00,4,0.066667
8053475328,14-04-2016 01:00,0,0
8053475328,14-04-2016 02:00,4,0.066667
8053475328,14-04-2016 03:00,0,0
8053475328,14-04-2016 04:00,0,0
8053475328,14-04-2016 05:00,0,0
8053475328,14-04-2016 06:00,0,0
8053475328,14-04-2016 07:00,0,0
8053475328,14-04-2016 08:00,0,0
8053475328,14-04-2016 09:00,0,0
8053475328,14-04-2016 10:00,20,0.333333
8053475328,14-04-2016 11:00,30,0.5
8053475328,14-04-2016 12:00,30,0.5
8053475328,14-04-2016 13:00,44,0.733333
8053475328,14-04-2016 14:00,60,1
8053475328,14-04-2016 15:00,1,0.016667
8053475328,14-04-2016 16:00,14,0.233333
8053475328,14-04-2016 17:00,18,0.3
8053475328,14-04-2016 18:00,85,1.416667
8053475328,14-04-2016 19:00,140,2.333333
8053475328,14-04-2016 20:00,69,1.15
8053475328,14-04-2016 21:00,2,0.033333
8053475328,14-04-2016 22:00,12,0.2
8053475328,14-04-2016 23:00,27,0.45
8053475328,15-04-2016 00:00,6,0.1
8053475328,15-04-2016 01:00,4,0.066667
8053475328,15-04-2016 02:00,2,0.033333
8053475328,15-04-2016 03:00,0,0
8053475328,15-04-2016 04:00,0,0
8053475328,15-04-2016 05:00,0,0
8053475328,15-04-2016 06:00,0,0
8053475328,15-04-2016 07:00,0,0
8053475328,15-04-2016 08:00,0,0
8053475328,15-04-2016 09:00,0,0
8053475328,15-04-2016 10:00,0,0
8053475328,15-04-2016 11:00,9,0.15
8053475328,15-04-2016 12:00,6,0.1
8053475328,15-04-2016 13:00,64,1.066667
8053475328,15-04-2016 14:00,53,0.883333
8053475328,15-04-2016 15:00,7,0.116667
8053475328,15-04-2016 16:00,15,0.25
8053475328,15-04-2016 17:00,26,0.433333
8053475328,15-04-2016 18:00,84,1.4
8053475328,15-04-2016 19:00,168,2.8
8053475328,15-04-2016 20:00,76,1.266667
8053475328,15-04-2016 21:00,9,0.15
8053475328,15-04-2016 22:00,41,0.683333
8053475328,15-04-2016 23:00,0,0
8053475328,16-04-2016 00:00,0,0
8053475328,16-04-2016 01:00,0,0
8053475328,16-04-2016 02:00,0,0
8053475328,16-04-2016 03:00,1,0.016667
8053475328,16-04-2016 04:00,0,0
8053475328,16-04-2016 05:00,0,0
8053475328,16-04-2016 06:00,0,0
8053475328,16-04-2016 07:00,0,0
8053475328,16-04-2016 08:00,0,0
8053475328,16-04-2016 09:00,0,0
8053475328,16-04-2016 10:00,0,0
8053475328,16-04-2016 11:00,8,0.133333
8053475328,16-04-2016 12:00,4,0.066667
8053475328,16-04-2016 13:00,110,1.833333
8053475328,16-04-2016 14:00,3,0.05
8053475328,16-04-2016 15:00,3,0.05
8053475328,16-04-2016 16:00,3,0.05
8053475328,16-04-2016 17:00,6,0.1
8053475328,16-04-2016 18:00,15,0.25
8053475328,16-04-2016 19:00,179,2.983333
8053475328,16-04-2016 20:00,31,0.516667
8053475328,16-04-2016 21:00,6,0.1
8053475328,16-04-2016 22:00,14,0.233333
8053475328,16-04-2016 23:00,0,0
8053475328,17-04-2016 00:00,0,0
8053475328,17-04-2016 01:00,0,0
8053475328,17-04-2016 02:00,0,0
8053475328,17-04-2016 03:00,0,0
8053475328,17-04-2016 04:00,2,0.033333
8053475328,17-04-2016 05:00,0,0
8053475328,17-04-2016 06:00,0,0
8053475328,17-04-2016 07:00,0,0
8053475328,17-04-2016 08:00,0,0
8053475328,17-04-2016 09:00,0,0
8053475328,17-04-2016 10:00,0,0
8053475328,17-04-2016 11:00,0,0
8053475328,17-04-2016 12:00,0,0
8053475328,17-04-2016 13:00,7,0.116667
8053475328,17-04-2016 14:00,83,1.383333
8053475328,17-04-2016 15:00,64,1.066667
8053475328,17-04-2016 16:00,9,0.15
8053475328,17-04-2016 17:00,32,0.533333
8053475328,17-04-2016 18:00,31,0.516667
8053475328,17-04-2016 19:00,123,2.05
8053475328,17-04-2016 20:00,22,0.366667
8053475328,17-04-2016 21:00,56,0.933333
8053475328,17-04-2016 22:00,95,1.583333
8053475328,17-04-2016 23:00,46,0.766667
8053475328,18-04-2016 00:00,2,0.033333
8053475328,18-04-2016 01:00,9,0.15
8053475328,18-04-2016 02:00,1,0.016667
8053475328,18-04-2016 03:00,0,0
8053475328,18-04-2016 04:00,0,0
8053475328,18-04-2016 05:00,0,0
8053475328,18-04-2016 06:00,0,0
8053475328,18-04-2016 07:00,0,0
8053475328,18-04-2016 08:00,0,0
8053475328,18-04-2016 09:00,0,0
8053475328,18-04-2016 10:00,0,0
8053475328,18-04-2016 11:00,23,0.383333
8053475328,18-04-2016 12:00,25,0.416667
8053475328,18-04-2016 13:00,101,1.683333
8053475328,18-04-2016 14:00,6,0.1
8053475328,18-04-2016 15:00,11,0.183333
8053475328,18-04-2016 16:00,0,0
8053475328,18-04-2016 17:00,21,0.35
8053475328,18-04-2016 18:00,31,0.516667
8053475328,18-04-2016 19:00,126,2.1
8053475328,18-04-2016 20:00,2,0.033333
8053475328,18-04-2016 21:00,51,0.85
8053475328,18-04-2016 22:00,98,1.633333
8053475328,18-04-2016 23:00,6,0.1
8053475328,19-04-2016 00:00,5,0.083333
8053475328,19-04-2016 01:00,11,0.183333
8053475328,19-04-2016 02:00,0,0
8053475328,19-04-2016 03:00,0,0
8053475328,19-04-2016 04:00,0,0
8053475328,19-04-2016 05:00,0,0
8053475328,19-04-2016 06:00,0,0
8053475328,19-04-2016 07:00,0,0
8053475328,19-04-2016 08:00,0,0
8053475328,19-04-2016 09:00,0,0
8053475328,19-04-2016 10:00,0,0
8053475328,19-04-2016 11:00,13,0.216667
8053475328,19-04-2016 12:00,22,0.366667
8053475328,19-04-2016 13:00,12,0.2
8053475328,19-04-2016 14:00,10,0.166667
8053475328,19-04-2016 15:00,42,0.7
8053475328,19-04-2016 16:00,73,1.216667
8053475328,19-04-2016 17:00,3,0.05
8053475328,19-04-2016 18:00,28,0.466667
8053475328,19-04-2016 19:00,102,1.7
8053475328,19-04-2016 20:00,1,0.016667
8053475328,19-04-2016 21:00,56,0.933333
8053475328,19-04-2016 22:00,90,1.5
8053475328,19-04-2016 23:00,7,0.116667
8053475328,20-04-2016 00:00,1,0.016667
8053475328,20-04-2016 01:00,5,0.083333
8053475328,20-04-2016 02:00,3,0.05
8053475328,20-04-2016 03:00,0,0
8053475328,20-04-2016 04:00,0,0
8053475328,20-04-2016 05:00,0,0
8053475328,20-04-2016 06:00,0,0
8053475328,20-04-2016 07:00,0,0
8053475328,20-04-2016 08:00,0,0
8053475328,20-04-2016 09:00,0,0
8053475328,20-04-2016 10:00,4,0.066667
8053475328,20-04-2016 11:00,12,0.2
8053475328,20-04-2016 12:00,2,0.033333
8053475328,20-04-2016 13:00,14,0.233333
8053475328,20-04-2016 14:00,91,1.516667
8053475328,20-04-2016 15:00,8,0.133333
8053475328,20-04-2016 16:00,6,0.1
8053475328,20-04-2016 17:00,21,0.35
8053475328,20-04-2016 18:00,32,0.533333
8053475328,20-04-2016 19:00,74,1.233333
8053475328,20-04-2016 20:00,2,0.033333
8053475328,20-04-2016 21:00,44,0.733333
8053475328,20-04-2016 22:00,105,1.75
8053475328,20-04-2016 23:00,11,0.183333
8053475328,21-04-2016 00:00,0,0
8053475328,21-04-2016 01:00,7,0.116667
8053475328,21-04-2016 02:00,3,0.05
8053475328,21-04-2016 03:00,0,0
8053475328,21-04-2016 04:00,0,0
8053475328,21-04-2016 05:00,0,0
8053475328,21-04-2016 06:00,0,0
8053475328,21-04-2016 07:00,0,0
8053475328,21-04-2016 08:00,0,0
8053475328,21-04-2016 09:00,0,0
8053475328,21-04-2016 10:00,16,0.266667
8053475328,21-04-2016 11:00,12,0.2
8053475328,21-04-2016 12:00,13,0.216667
8053475328,21-04-2016 13:00,22,0.366667
8053475328,21-04-2016 14:00,78,1.3
8053475328,21-04-2016 15:00,5,0.083333
8053475328,21-04-2016 16:00,6,0.1
8053475328,21-04-2016 17:00,22,0.366667
8053475328,21-04-2016 18:00,27,0.45
8053475328,21-04-2016 19:00,121,2.016667
8053475328,21-04-2016 20:00,0,0
8053475328,21-04-2016 21:00,36,0.6
8053475328,21-04-2016 22:00,109,1.816667
8053475328,21-04-2016 23:00,5,0.083333
8053475328,22-04-2016 00:00,2,0.033333
8053475328,22-04-2016 01:00,2,0.033333
8053475328,22-04-2016 02:00,5,0.083333
8053475328,22-04-2016 03:00,0,0
8053475328,22-04-2016 04:00,0,0
8053475328,22-04-2016 05:00,0,0
8053475328,22-04-2016 06:00,0,0
8053475328,22-04-2016 07:00,0,0
8053475328,22-04-2016 08:00,0,0
8053475328,22-04-2016 09:00,0,0
8053475328,22-04-2016 10:00,0,0
8053475328,22-04-2016 11:00,4,0.066667
8053475328,22-04-2016 12:00,1,0.016667
8053475328,22-04-2016 13:00,97,1.616667
8053475328,22-04-2016 14:00,2,0.033333
8053475328,22-04-2016 15:00,6,0.1
8053475328,22-04-2016 16:00,8,0.133333
8053475328,22-04-2016 17:00,7,0.116667
8053475328,22-04-2016 18:00,5,0.083333
8053475328,22-04-2016 19:00,20,0.333333
8053475328,22-04-2016 20:00,100,1.666667
8053475328,22-04-2016 21:00,0,0
8053475328,22-04-2016 22:00,35,0.583333
8053475328,22-04-2016 23:00,9,0.15
8053475328,23-04-2016 00:00,5,0.083333
8053475328,23-04-2016 01:00,0,0
8053475328,23-04-2016 02:00,0,0
8053475328,23-04-2016 03:00,9,0.15
8053475328,23-04-2016 04:00,0,0
8053475328,23-04-2016 05:00,0,0
8053475328,23-04-2016 06:00,0,0
8053475328,23-04-2016 07:00,0,0
8053475328,23-04-2016 08:00,0,0
8053475328,23-04-2016 09:00,0,0
8053475328,23-04-2016 10:00,0,0
8053475328,23-04-2016 11:00,0,0
8053475328,23-04-2016 12:00,7,0.116667
8053475328,23-04-2016 13:00,98,1.633333
8053475328,23-04-2016 14:00,108,1.8
8053475328,23-04-2016 15:00,7,0.116667
8053475328,23-04-2016 16:00,16,0.266667
8053475328,23-04-2016 17:00,47,0.783333
8053475328,23-04-2016 18:00,36,0.6
8053475328,23-04-2016 19:00,117,1.95
8053475328,23-04-2016 20:00,18,0.3
8053475328,23-04-2016 21:00,42,0.7
8053475328,23-04-2016 22:00,106,1.766667
8053475328,23-04-2016 23:00,10,0.166667
8053475328,24-04-2016 00:00,1,0.016667
8053475328,24-04-2016 01:00,6,0.1
8053475328,24-04-2016 02:00,5,0.083333
8053475328,24-04-2016 03:00,0,0
8053475328,24-04-2016 04:00,0,0
8053475328,24-04-2016 05:00,0,0
8053475328,24-04-2016 06:00,0,0
8053475328,24-04-2016 07:00,0,0
8053475328,24-04-2016 08:00,0,0
8053475328,24-04-2016 09:00,0,0
8053475328,24-04-2016 10:00,0,0
8053475328,24-04-2016 11:00,0,0
8053475328,24-04-2016 12:00,0,0
8053475328,24-04-2016 13:00,23,0.383333
8053475328,24-04-2016 14:00,140,2.333333
8053475328,24-04-2016 15:00,86,1.433333
8053475328,24-04-2016 16:00,82,1.366667
8053475328,24-04-2016 17:00,39,0.65
8053475328,24-04-2016 18:00,110,1.833333
8053475328,24-04-2016 19:00,14,0.233333
8053475328,24-04-2016 20:00,8,0.133333
8053475328,24-04-2016 21:00,115,1.916667
8053475328,24-04-2016 22:00,5,0.083333
8053475328,24-04-2016 23:00,1,0.016667
8053475328,25-04-2016 00:00,0,0
8053475328,25-04-2016 01:00,3,0.05
8053475328,25-04-2016 02:00,0,0
8053475328,25-04-2016 03:00,0,0
8053475328,25-04-2016 04:00,0,0
8053475328,25-04-2016 05:00,0,0
8053475328,25-04-2016 06:00,0,0
8053475328,25-04-2016 07:00,0,0
8053475328,25-04-2016 08:00,0,0
8053475328,25-04-2016 09:00,0,0
8053475328,25-04-2016 10:00,20,0.333333
8053475328,25-04-2016 11:00,40,0.666667
8053475328,25-04-2016 12:00,11,0.183333
8053475328,25-04-2016 13:00,48,0.8
8053475328,25-04-2016 14:00,60,1
8053475328,25-04-2016 15:00,4,0.066667
8053475328,25-04-2016 16:00,16,0.266667
8053475328,25-04-2016 17:00,76,1.266667
8053475328,25-04-2016 18:00,42,0.7
8053475328,25-04-2016 19:00,104,1.733333
8053475328,25-04-2016 20:00,11,0.183333
8053475328,25-04-2016 21:00,90,1.5
8053475328,25-04-2016 22:00,55,0.916667
8053475328,25-04-2016 23:00,1,0.016667
8053475328,26-04-2016 00:00,8,0.133333
8053475328,26-04-2016 01:00,10,0.166667
8053475328,26-04-2016 02:00,4,0.066667
8053475328,26-04-2016 03:00,0,0
8053475328,26-04-2016 04:00,0,0
8053475328,26-04-2016 05:00,0,0
8053475328,26-04-2016 06:00,0,0
8053475328,26-04-2016 07:00,0,0
8053475328,26-04-2016 08:00,0,0
8053475328,26-04-2016 09:00,0,0
8053475328,26-04-2016 10:00,13,0.216667
8053475328,26-04-2016 11:00,9,0.15
8053475328,26-04-2016 12:00,36,0.6
8053475328,26-04-2016 13:00,113,1.883333
8053475328,26-04-2016 14:00,8,0.133333
8053475328,26-04-2016 15:00,9,0.15
8053475328,26-04-2016 16:00,6,0.1
8053475328,26-04-2016 17:00,13,0.216667
8053475328,26-04-2016 18:00,96,1.6
8053475328,26-04-2016 19:00,13,0.216667
8053475328,26-04-2016 20:00,1,0.016667
8053475328,26-04-2016 21:00,26,0.433333
8053475328,26-04-2016 22:00,22,0.366667
8053475328,26-04-2016 23:00,12,0.2
8053475328,27-04-2016 00:00,0,0
8053475328,27-04-2016 01:00,4,0.066667
8053475328,27-04-2016 02:00,7,0.116667
8053475328,27-04-2016 03:00,0,0
8053475328,27-04-2016 04:00,0,0
8053475328,27-04-2016 05:00,0,0
8053475328,27-04-2016 06:00,0,0
8053475328,27-04-2016 07:00,0,0
8053475328,27-04-2016 08:00,0,0
8053475328,27-04-2016 09:00,0,0
8053475328,27-04-2016 10:00,2,0.033333
8053475328,27-04-2016 11:00,15,0.25
8053475328,27-04-2016 12:00,26,0.433333
8053475328,27-04-2016 13:00,64,1.066667
8053475328,27-04-2016 14:00,38,0.633333
8053475328,27-04-2016 15:00,0,0
8053475328,27-04-2016 16:00,3,0.05
8053475328,27-04-2016 17:00,21,0.35
8053475328,27-04-2016 18:00,20,0.333333
8053475328,27-04-2016 19:00,105,1.75
8053475328,27-04-2016 20:00,0,0
8053475328,27-04-2016 21:00,40,0.666667
8053475328,27-04-2016 22:00,18,0.3
8053475328,27-04-2016 23:00,20,0.333333
8053475328,28-04-2016 00:00,0,0
8053475328,28-04-2016 01:00,0,0
8053475328,28-04-2016 02:00,0,0
8053475328,28-04-2016 03:00,0,0
8053475328,28-04-2016 04:00,0,0
8053475328,28-04-2016 05:00,0,0
8053475328,28-04-2016 06:00,0,0
8053475328,28-04-2016 07:00,0,0
8053475328,28-04-2016 08:00,0,0
8053475328,28-04-2016 09:00,0,0
8053475328,28-04-2016 10:00,0,0
8053475328,28-04-2016 11:00,15,0.25
8053475328,28-04-2016 12:00,30,0.5
8053475328,28-04-2016 13:00,38,0.633333
8053475328,28-04-2016 14:00,66,1.1
8053475328,28-04-2016 15:00,5,0.083333
8053475328,28-04-2016 16:00,11,0.183333
8053475328,28-04-2016 17:00,7,0.116667
8053475328,28-04-2016 18:00,20,0.333333
8053475328,28-04-2016 19:00,102,1.7
8053475328,28-04-2016 20:00,1,0.016667
8053475328,28-04-2016 21:00,35,0.583333
8053475328,28-04-2016 22:00,102,1.7
8053475328,28-04-2016 23:00,9,0.15
8053475328,29-04-2016 00:00,3,0.05
8053475328,29-04-2016 01:00,0,0
8053475328,29-04-2016 02:00,11,0.183333
8053475328,29-04-2016 03:00,0,0
8053475328,29-04-2016 04:00,0,0
8053475328,29-04-2016 05:00,0,0
8053475328,29-04-2016 06:00,0,0
8053475328,29-04-2016 07:00,0,0
8053475328,29-04-2016 08:00,0,0
8053475328,29-04-2016 09:00,0,0
8053475328,29-04-2016 10:00,0,0
8053475328,29-04-2016 11:00,6,0.1
8053475328,29-04-2016 12:00,15,0.25
8053475328,29-04-2016 13:00,9,0.15
8053475328,29-04-2016 14:00,106,1.766667
8053475328,29-04-2016 15:00,6,0.1
8053475328,29-04-2016 16:00,7,0.116667
8053475328,29-04-2016 17:00,25,0.416667
8053475328,29-04-2016 18:00,62,1.033333
8053475328,29-04-2016 19:00,47,0.783333
8053475328,29-04-2016 20:00,9,0.15
8053475328,29-04-2016 21:00,25,0.416667
8053475328,29-04-2016 22:00,11,0.183333
8053475328,29-04-2016 23:00,7,0.116667
8053475328,30-04-2016 00:00,4,0.066667
8053475328,30-04-2016 01:00,12,0.2
8053475328,30-04-2016 02:00,1,0.016667
8053475328,30-04-2016 03:00,0,0
8053475328,30-04-2016 04:00,11,0.183333
8053475328,30-04-2016 05:00,0,0
8053475328,30-04-2016 06:00,0,0
8053475328,30-04-2016 07:00,0,0
8053475328,30-04-2016 08:00,0,0
8053475328,30-04-2016 09:00,0,0
8053475328,30-04-2016 10:00,0,0
8053475328,30-04-2016 11:00,0,0
8053475328,30-04-2016 12:00,11,0.183333
8053475328,30-04-2016 13:00,0,0
8053475328,30-04-2016 14:00,1,0.016667
8053475328,30-04-2016 15:00,91,1.516667
8053475328,30-04-2016 16:00,29,0.483333
8053475328,30-04-2016 17:00,30,0.5
8053475328,30-04-2016 18:00,2,0.033333
8053475328,30-04-2016 19:00,7,0.116667
8053475328,30-04-2016 20:00,2,0.033333
8053475328,30-04-2016 21:00,2,0.033333
8053475328,30-04-2016 22:00,9,0.15
8053475328,30-04-2016 23:00,2,0.033333
8053475328,01-05-2016 00:00,0,0
8053475328,01-05-2016 01:00,0,0
8053475328,01-05-2016 02:00,0,0
8053475328,01-05-2016 03:00,0,0
8053475328,01-05-2016 04:00,0,0
8053475328,01-05-2016 05:00,0,0
8053475328,01-05-2016 06:00,0,0
8053475328,01-05-2016 07:00,9,0.15
8053475328,01-05-2016 08:00,0,0
8053475328,01-05-2016 09:00,0,0
8053475328,01-05-2016 10:00,0,0
8053475328,01-05-2016 11:00,0,0
8053475328,01-05-2016 12:00,0,0
8053475328,01-05-2016 13:00,9,0.15
8053475328,01-05-2016 14:00,21,0.35
8053475328,01-05-2016 15:00,12,0.2
8053475328,01-05-2016 16:00,0,0
8053475328,01-05-2016 17:00,0,0
8053475328,01-05-2016 18:00,0,0
8053475328,01-05-2016 19:00,0,0
8053475328,01-05-2016 20:00,0,0
8053475328,01-05-2016 21:00,0,0
8053475328,01-05-2016 22:00,0,0
8053475328,01-05-2016 23:00,0,0
8053475328,02-05-2016 00:00,0,0
8053475328,02-05-2016 01:00,0,0
8053475328,02-05-2016 02:00,0,0
8053475328,02-05-2016 03:00,0,0
8053475328,02-05-2016 04:00,0,0
8053475328,02-05-2016 05:00,0,0
8053475328,02-05-2016 06:00,3,0.05
8053475328,02-05-2016 07:00,0,0
8053475328,02-05-2016 08:00,0,0
8053475328,02-05-2016 09:00,0,0
8053475328,02-05-2016 10:00,0,0
8053475328,02-05-2016 11:00,0,0
8053475328,02-05-2016 12:00,0,0
8053475328,02-05-2016 13:00,0,0
8053475328,02-05-2016 14:00,0,0
8053475328,02-05-2016 15:00,0,0
8053475328,02-05-2016 16:00,0,0
8053475328,02-05-2016 17:00,4,0.066667
8053475328,02-05-2016 18:00,34,0.566667
8053475328,02-05-2016 19:00,29,0.483333
8053475328,02-05-2016 20:00,6,0.1
8053475328,02-05-2016 21:00,3,0.05
8053475328,02-05-2016 22:00,9,0.15
8053475328,02-05-2016 23:00,7,0.116667
8053475328,03-05-2016 00:00,9,0.15
8053475328,03-05-2016 01:00,6,0.1
8053475328,03-05-2016 02:00,0,0
8053475328,03-05-2016 03:00,0,0
8053475328,03-05-2016 04:00,0,0
8053475328,03-05-2016 05:00,0,0
8053475328,03-05-2016 06:00,0,0
8053475328,03-05-2016 07:00,0,0
8053475328,03-05-2016 08:00,0,0
8053475328,03-05-2016 09:00,0,0
8053475328,03-05-2016 10:00,0,0
8053475328,03-05-2016 11:00,0,0
8053475328,03-05-2016 12:00,17,0.283333
8053475328,03-05-2016 13:00,9,0.15
8053475328,03-05-2016 14:00,105,1.75
8053475328,03-05-2016 15:00,15,0.25
8053475328,03-05-2016 16:00,19,0.316667
8053475328,03-05-2016 17:00,121,2.016667
8053475328,03-05-2016 18:00,22,0.366667
8053475328,03-05-2016 19:00,96,1.6
8053475328,03-05-2016 20:00,17,0.283333
8053475328,03-05-2016 21:00,24,0.4
8053475328,03-05-2016 22:00,10,0.166667
8053475328,03-05-2016 23:00,0,0
8053475328,04-05-2016 00:00,7,0.116667
8053475328,04-05-2016 01:00,0,0
8053475328,04-05-2016 02:00,9,0.15
8053475328,04-05-2016 03:00,0,0
8053475328,04-05-2016 04:00,0,0
8053475328,04-05-2016 05:00,0,0
8053475328,04-05-2016 06:00,0,0
8053475328,04-05-2016 07:00,0,0
8053475328,04-05-2016 08:00,0,0
8053475328,04-05-2016 09:00,0,0
8053475328,04-05-2016 10:00,0,0
8053475328,04-05-2016 11:00,0,0
8053475328,04-05-2016 12:00,20,0.333333
8053475328,04-05-2016 13:00,7,0.116667
8053475328,04-05-2016 14:00,99,1.65
